policy_id,primary_url,all_urls
"109668","https://www.town.ine.kyoto.jp/soshiki/kikakukanko/2/7/243.html","https://www.town.ine.kyoto.jp/soshiki/kikakukanko/2/7/243.html"
"109669","https://tokyo-green.jp/company/greening/","https://tokyo-green.jp/company/greening/"
"109664","https://www.tokyo-kosha.or.jp/support/shien/internship/","https://www.tokyo-kosha.or.jp/support/shien/internship/"
"109670","https://www.town.ine.kyoto.jp/jigyosha/tetsuzuki/1018.html","https://www.town.ine.kyoto.jp/jigyosha/tetsuzuki/1018.html"
"109672","https://www.city.oamishirasato.lg.jp/0000003760.html","https://www.city.oamishirasato.lg.jp/0000003760.html"
"109677","https://www.support-navi.metro.tokyo.lg.jp/detail/2/iBFTs6DjHX3SnfVSB","https://www.support-navi.metro.tokyo.lg.jp/detail/2/iBFTs6DjHX3SnfVSB"
"109678","https://www.city.yamato.lg.jp/gyosei/soshik/60/seniorlife/5257.html#:~:text=%E6%B0%91%E9%96%93%E3%83%90%E3%82%B9%E3%81%AE%E5%80%9F%E4%B8%8A%E3%81%92%E5%8A%A9%E6%88%90","https://www.city.yamato.lg.jp/gyosei/soshik/60/seniorlife/5257.html#:~:text=%E6%B0%91%E9%96%93%E3%83%90%E3%82%B9%E3%81%AE%E5%80%9F%E4%B8%8A%E3%81%92%E5%8A%A9%E6%88%90"
"109681","https://www.city.amagasaki.hyogo.jp/_res/projects/default_project/_page_/001/014/292/R7_chirashi.pdf","https://www.city.amagasaki.hyogo.jp/kurashi/kankyo/hozen/1003762/1014292.html | https://www.city.amagasaki.hyogo.jp/_res/projects/default_project/_page_/001/014/292/R7_chirashi.pdf"
"109682","https://www.city.amagasaki.hyogo.jp/kurashi/syogaisya/ziritu/1004198/1011941.html","https://www.city.amagasaki.hyogo.jp/kurashi/syogaisya/ziritu/1004198/1011941.html"
"109685","https://www.tcvb.or.jp/jp/project/infra/kankyo/","https://www.tcvb.or.jp/jp/project/infra/kankyo/"
"109686","https://www.city.toba.mie.jp/soshiki/kanko_kikaku/hojo_josei/8145.html","https://www.city.toba.mie.jp/soshiki/kanko_kikaku/hojo_josei/8145.html"
"109689","https://www.info.city.tsu.mie.jp/www/contents/1716189457422/simple/R7tirashi.pdf","https://www.info.city.tsu.mie.jp/www/contents/1716189457422/index.html | https://www.info.city.tsu.mie.jp/www/contents/1716189457422/simple/R7tirashi.pdf"
"109691","https://www.city.inuyama.aichi.jp/jigyo/kougyou/1001118.html","https://www.city.inuyama.aichi.jp/jigyo/kougyou/1001118.html"
"109700","https://www.city.shibata.lg.jp/jigyosha/shien/1011159/1026055.html","https://www.city.shibata.lg.jp/jigyosha/shien/1011159/1026055.html"
"109702","https://www.town.nanbu.tottori.jp/admin/chouminseikatsuka/a110/c117/","https://www.town.nanbu.tottori.jp/admin/chouminseikatsuka/a110/c117/"
"109703","https://www.city.akiruno.tokyo.jp/0000000556.html","https://www.city.akiruno.tokyo.jp/0000000556.html"
"109705","https://www.city.nanao.lg.jp/sangyou-s/shouene/documents/r07-chirasi.pdf","https://www.city.nanao.lg.jp/sangyou-s/shouene/shouene.html | https://www.city.nanao.lg.jp/sangyou-s/shouene/documents/r07-chirasi.pdf"
