policy_id,primary_url,all_urls
"93473","https://www.pref.gunma.jp/uploaded/attachment/659359.pdf","https://www.pref.gunma.jp/site/hojokin/697642.html | https://www.pref.gunma.jp/uploaded/attachment/659359.pdf"
"93479","https://www.juutakuseisaku.metro.tokyo.lg.jp/safety_net/lender_hojo#c02","https://www.juutakuseisaku.metro.tokyo.lg.jp/safety_net/lender_hojo#c02"
"93480","https://www.juutakuseisaku.metro.tokyo.lg.jp/safety_net/lender_hojo#c03","https://www.juutakuseisaku.metro.tokyo.lg.jp/safety_net/lender_hojo#c03"
"93492","https://www.city.sabae.fukui.jp/kanko_sangyo/kigyoshien/kigyoshien/shien_boshu/Shoko_syogakukin.html","https://www.city.sabae.fukui.jp/kanko_sangyo/kigyoshien/kigyoshien/shien_boshu/Shoko_syogakukin.html"
"93495","https://town.mogami.lg.jp/data/upload/2025-04-08_17-14-37_14.pdf","https://town.mogami.lg.jp/data/news/news_view.php?news_id=429 | https://town.mogami.lg.jp/data/upload/2025-04-08_17-14-37_14.pdf"
"93499","https://www.town.kibichuo.lg.jp/soshiki/21/15122.html","https://www.town.kibichuo.lg.jp/soshiki/21/15122.html"
"93496","https://town.mogami.lg.jp/data/upload/2025-04-08_17-14-37_14.pdf","https://town.mogami.lg.jp/data/news/news_view.php?news_id=428 | https://town.mogami.lg.jp/data/upload/2025-04-08_17-14-37_14.pdf"
"93500","https://agri-shimane.or.jp/kosha/wp-content/uploads/%E6%A9%9F%E6%A7%8B%E3%83%91%E3%83%B3%E3%83%95%E3%83%AC%E3%83%83%E3%83%88.pdf","https://agri-shimane.or.jp/kosha/?page_id=118 | https://agri-shimane.or.jp/kosha/wp-content/uploads/%E6%A9%9F%E6%A7%8B%E3%83%91%E3%83%B3%E3%83%95%E3%83%AC%E3%83%83%E3%83%88.pdf | https://agri-shimane.or.jp/"
"93501","https://www.juutakuseisaku.metro.tokyo.lg.jp/kourei/service/116kouyutin","https://www.juutakuseisaku.metro.tokyo.lg.jp/kourei/service/116kouyutin | https://www.fukushi.metro.tokyo.lg.jp/kourei/jiritsu_shien/renkeikyoukakasan"
"93502","http://www.town.inawashiro.fukushima.jp/cb/hpc/Article-27477.html","http://www.town.inawashiro.fukushima.jp/cb/hpc/Article-27477.html"
"93511","https://www.city.kakamigahara.lg.jp/business/shokogyo/1024388.html","https://www.city.kakamigahara.lg.jp/business/shokogyo/1024388.html"
"93505","https://www.city.nerima.tokyo.jp/kurashi/bosai/jishinsonae/mansyonbosai.html","https://www.city.nerima.tokyo.jp/kurashi/bosai/jishinsonae/mansyonbosai.html"
"93503","https://www.city.kurume.fukuoka.jp/1050kurashi/2080juutaku/3100akiya/files/akiyataishoukouji.pdf","https://www.city.kurume.fukuoka.jp/1050kurashi/2080juutaku/3100akiya/2018-0416-1008-96.html | https://www.city.kurume.fukuoka.jp/1050kurashi/2080juutaku/3100akiya/files/akiyataishoukouji.pdf"
"93516","https://www.city.meguro.tokyo.jp/documents/17475/kaigofukushishi_07_tirashi.pdf","https://www.city.meguro.tokyo.jp/koureifukushi/kenkoufukushi/koureisha/kaigofukushishi.html | https://www.city.meguro.tokyo.jp/documents/17475/kaigofukushishi_07_tirashi.pdf"
"93515","https://www.city.okaya.lg.jp/material/files/group/24/monotyareR6.pdf","https://www.city.okaya.lg.jp/technoplazaokaya/kogyoshinkoshisaku/seisannseikoujousinngijututoukaihatusienn/shinseihinkaihatu_shinsozaikaihatu/28807.html | https://www.city.okaya.lg.jp/material/files/group/24/monotyareR6.pdf"
